application_id,gt_person_id,link_shared_id,bank_internal_id,application_ts,product,amount_requested,term_months,interest_rate,birth_year,sex,home_postal_fsa,home_province,home_lat,home_lng,employment_type,employer_industry,employment_tenure_months,pay_frequency,dependents,residence_months,declared_income_cad,verified_income_cad,avg_balance_3m_cad,inflow_payroll_3m_cad,card_spend_3m_cad,atm_withdraw_3m_cad,nsf_count_3m,late_fee_count_3m,overdraft_days_3m,device_type,browser,os,device_id,ip_lat,ip_lng,internal_risk_score,default_12m,created_at,updated_at,source_system
8447,1230,ad9b9aadbd077df9,7ca3b52f21d3bc34,2025-02-01 11:24:18,AutoLoan,30094.28,12,0.1683,1967,M,H3H,NU,63.72416880561811,-68.39287750346178,Full-time,Healthcare,0,biweekly,1,71,67175.64,52997.97,3990.91,5777.63,401.56,154.57,0,0,2,desktop,Firefox,Android,d1230_413,63.72416880561811,-68.39287750346178,0.23295433263172177,False,2025-01-21,2025-02-01,bank_app_v1
8448,1453,,97516fa3d629c873,2025-06-26 19:17:48,LineOfCredit,72937.58,60,0.0957,1968,F,R4R,NS,44.78794467694486,-63.46762768649791,Full-time,Retail,14,monthly,2,20,92348.22,92119.36,3044.47,3302.54,10197.6,826.94,0,0,1,mobile,Other,iOS,d1453_809,44.78794467694486,-63.46762768649791,0.3736594278490828,False,2025-06-13,2025-07-01,bank_app_v1
8449,326,,e348472c6c86a787,2025-03-03 15:31:52,PersonalLoan,21655.96,24,0.1118,1948,F,B5J,NT,62.65478353643547,-114.5254067690357,Self-employed,Finance,80,monthly,1,41,49395.56,45288.66,839.52,8812.85,15104.06,335.69,0,0,2,mobile,Other,Linux,d326_347,62.65478353643547,-114.5254067690357,0.2880370450694924,False,2025-02-28,2025-03-09,bank_app_v1
8450,7017,f38ef8d53464c6a1,9d219d95d43cff39,2025-04-10 18:47:40,LineOfCredit,22112.45,24,0.1448,1994,M,N6J,SK,52.26241400445517,-106.46887017093769,Self-employed,Healthcare,26,monthly,0,36,75689.94,88670.13,5207.52,5415.49,2871.93,920.72,0,0,0,mobile,Firefox,iOS,d7017_178,35.20266676867181,-126.45536549447101,0.417406894655989,False,2025-04-02,2025-04-13,bank_app_v1
8451,2852,,53c662f2bd9654f6,2025-06-23 10:09:25,LineOfCredit,7471.64,48,0.1753,2003,M,H3C,NU,63.529049818327444,-68.51624630113821,Self-employed,Technology,47,monthly,0,81,137577.42,141713.08,2178.98,4595.12,723.33,421.73,0,0,0,desktop,Chrome,Linux,d2852_874,63.529049818327444,-68.51624630113821,0.02784193408683905,False,2025-06-21,2025-06-29,bank_app_v1
8452,2471,9a974bf7247bdd22,b935c381a6527321,2025-03-07 12:09:36,AutoLoan,15163.14,60,0.0451,1950,M,A3B,ON,43.47211348718197,-80.74601521463163,Student,Technology,38,monthly,0,1,51829.91,45726.56,5180.39,13406.2,5501.06,97.68,0,1,1,mobile,Edge,iOS,d2471_907,62.60980808171786,-89.802766457257,0.4366894242841229,False,2025-02-25,2025-03-07,bank_app_v1
8453,6324,d014ddb9b5212f21,e20df4d86dac60df,2025-05-05 10:36:42,AutoLoan,15610.54,12,0.1122,1953,F,G1N,NL,47.48689960790419,-52.76890786298219,Contract,Education,73,biweekly,1,105,265456.17,244243.98,4142.26,33580.09,1686.1,893.34,0,0,1,mobile,Firefox,iOS,d6324_281,32.63343318795966,-63.50955504002147,0.389095055991764,False,2025-04-28,2025-05-05,bank_app_v1
8454,6954,,5a6088dc4e6672ef,2025-04-04 15:52:35,AutoLoan,7900.95,60,0.0508,1966,F,J5Y,MB,49.988830714893254,-97.07507530520752,Full-time,Retail,56,biweekly,2,112,59596.3,51029.06,1253.66,5377.99,4441.78,227.66,0,0,5,mobile,Firefox,Windows,d6954_915,49.988830714893254,-97.07507530520752,0.4147362972960852,False,2025-03-25,2025-04-09,bank_app_v1
8455,3652,9d76837b136eee8d,51e1bd9bf07edd6c,2025-06-10 19:06:16,AutoLoan,6481.02,60,0.1191,1972,F,P4R,SK,50.2958372779309,-104.7786654473644,Full-time,Energy,44,biweekly,0,55,71786.42,69068.14,4623.2,10794.2,369.44,518.36,0,1,1,mobile,Chrome,macOS,d3652_323,50.2958372779309,-104.7786654473644,0.12811007587752896,False,2025-06-07,2025-06-10,bank_app_v1
8456,4166,939944547f7033b6,2be106a6ac834b89,2025-02-23 18:23:39,CreditCard,3041.24,24,0.1896,1953,F,L7X,PE,46.257727871025,-63.202326508044244,Full-time,Finance,3,monthly,2,69,162206.1,188953.0,2296.36,23806.07,9577.71,228.8,0,1,0,mobile,Firefox,iOS,d4166_251,46.257727871025,-63.202326508044244,0.44372983276375855,False,2025-02-15,2025-02-25,bank_app_v1
8457,5964,a910b7dd77084bec,975a53e4b2cd96f8,2025-06-03 12:11:35,AutoLoan,8181.13,12,0.1646,1990,M,E0L,MB,,,Full-time,Retail,64,monthly,0,83,49211.84,47696.14,936.13,15935.67,9725.56,640.12,0,1,1,desktop,Safari,Linux,d5964_895,,,0.35523248433175375,False,2025-06-01,2025-06-09,bank_app_v1
8458,7378,53622534448f585d,128e91c67493c3dc,2025-02-03 15:01:17,CreditCard,5699.18,60,0.2191,1955,M,E7E,ON,,,Full-time,Healthcare,42,biweekly,0,13,52374.07,60039.46,712.01,4100.04,2507.8,567.22,0,0,0,mobile,Firefox,iOS,d7378_759,60.487670388090294,-91.12517501183109,0.3439083802514997,False,2025-01-26,2025-02-03,bank_app_v1
8459,5110,,f92dd38d326032aa,2025-05-31 13:41:33,AutoLoan,43613.55,36,0.0559,1992,F,H2B,MB,49.86135997993041,-96.89837959414034,Part-time,Transportation,10,biweekly,0,0,76218.22,91461.86,10612.46,13330.33,11933.36,428.03,0,0,0,desktop,Other,Linux,d5110_986,49.86135997993041,-96.89837959414034,0.5930649491869462,False,2025-05-25,2025-06-02,bank_app_v1
8460,1343,f0ae0c1593734a54,23d722b17f3cea24,2025-03-06 09:21:52,AutoLoan,68624.02,24,0.1058,1956,F,V5A,MB,,,Full-time,Government,11,monthly,2,13,53290.72,43872.9,2409.7,8752.11,6936.45,812.91,2,0,2,mobile,Chrome,Windows,d1343_496,,,0.8339702860915328,False,2025-02-20,2025-03-10,bank_app_v1
8461,4340,99ae293bf6a96468,55d215cf0ab8dd08,2025-07-26 10:51:21,LineOfCredit,12412.66,12,0.0716,1980,F,K7B,PE,46.35150238974117,-63.16810933560084,Contract,Healthcare,10,biweekly,1,0,154386.96,164174.97,4809.92,7331.65,1894.36,1435.44,1,0,1,mobile,Other,iOS,d4340_289,46.35150238974117,-63.16810933560084,0.7822747795830858,False,2025-07-21,2025-07-30,bank_app_v1
8462,4809,,fa655f117f37f536,2025-07-12 15:41:54,AutoLoan,33479.44,60,0.1299,1996,F,J6T,SK,52.246756510164424,-106.7281116426909,Self-employed,Healthcare,50,monthly,1,42,157135.5,163031.3,2785.85,4730.8,41232.33,224.15,0,0,1,desktop,Firefox,macOS,d4809_772,52.246756510164424,-106.7281116426909,0.11566589874478822,True,2025-06-29,2025-07-12,bank_app_v1
8463,6491,085dbcb0d94f957e,6dd9d70043ae6949,2025-06-17 09:03:00,LineOfCredit,12307.31,12,0.1304,1976,F,X8A,ON,,,Full-time,Retail,28,monthly,0,139,54075.98,52851.59,1119.56,17426.66,7372.5,1348.43,0,0,2,desktop,Other,Android,d6491_675,,,0.38065688288012395,False,2025-06-03,2025-06-20,bank_app_v1
8464,1334,b16164786fd43a52,164b3473a4ffd996,2025-02-04 12:41:21,PersonalLoan,11982.24,60,0.1119,1961,F,V7Y,QC,46.82537567480626,-71.25820015349484,Full-time,Hospitality,64,biweekly,0,173,88595.65,83381.62,2922.96,6612.54,8526.87,478.84,0,0,0,mobile,Other,Windows,d1334_951,46.82537567480626,-71.25820015349484,0.4902193110855231,False,2025-01-30,2025-02-04,bank_app_v1
8465,5710,70903018d860851a,438d3a4efa059b1d,2025-07-11 18:50:04,LineOfCredit,48925.08,12,0.1212,1953,M,T8A,YT,60.70656816951253,-135.1648272720443,Full-time,Energy,62,monthly,1,103,142705.38,146760.39,5566.93,7930.4,1797.94,508.61,0,0,1,mobile,Chrome,Android,d5710_700,60.70656816951253,-135.1648272720443,0.3194037213415963,False,2025-07-02,2025-07-15,bank_app_v1
8466,4702,,31d741da537c356f,2025-02-04 18:31:44,AutoLoan,31902.47,36,0.1302,1948,M,E8J,AB,,,Full-time,Technology,51,monthly,0,78,71232.26,64883.5,2187.6,8698.96,3282.67,380.81,0,0,1,mobile,Other,Android,d4702_681,,,0.01243025019455285,False,2025-01-22,2025-02-09,bank_app_v1
8467,3442,,ac17d77781c6e033,2025-03-12 14:22:28,PersonalLoan,25947.16,36,0.082,1948,F,E4G,NL,47.655251748223435,-52.76696488981739,Unemployed,Retail,18,biweekly,2,84,44003.1,51760.33,5616.97,8475.13,2289.08,725.25,0,0,1,mobile,Other,Windows,d3442_812,47.655251748223435,-52.76696488981739,0.5166118790135065,False,2025-03-07,2025-03-13,bank_app_v1
8468,1773,7aca4f1b23ff3da4,3c1433dcd4c9a492,2025-01-24 16:21:42,LineOfCredit,1766.61,60,0.1243,1992,M,X5R,ON,43.148198180305634,-79.80002826868508,Full-time,Energy,3,biweekly,3,68,43055.46,46991.39,835.01,15465.91,346.49,969.3,1,2,2,desktop,Other,Linux,d1773_920,43.148198180305634,-79.80002826868508,0.17592754538316605,False,2025-01-19,2025-01-26,bank_app_v1
8469,1783,650be1c1ee840575,93453eed1cbe677e,2025-02-23 09:56:02,LineOfCredit,19783.06,60,0.1029,1970,M,K1B,SK,50.26379548791756,-104.68316785729502,Self-employed,Transportation,73,monthly,0,120,75390.16,50486.98,3266.69,5422.47,3129.2,546.37,0,0,0,mobile,Edge,Windows,d1783_345,50.26379548791756,-104.68316785729502,0.329671715325683,False,2025-02-12,2025-02-25,bank_app_v1
8470,7322,1aaf7673b7649a82,d911ca8605898b6c,2025-08-09 11:05:08,CreditCard,8635.77,48,0.1034,1949,F,G8R,MB,49.80535713005293,-97.01612663461107,Student,Hospitality,67,biweekly,1,12,42373.38,42344.82,16666.56,7006.86,2469.68,1029.06,0,0,5,mobile,Other,iOS,d7322_219,49.80535713005293,-97.01612663461107,0.49995204190228115,False,2025-08-04,2025-08-13,bank_app_v1
8471,3953,17b91a74fcac6c2d,bb6991f0b952f147,2025-02-18 15:41:34,PersonalLoan,8935.81,72,0.2025,1992,M,M1A,AB,51.08147035934265,-114.22912768014156,Retired,Transportation,65,monthly,0,114,69446.25,71954.66,14658.03,3012.38,6693.7,105.74,0,0,2,desktop,Edge,macOS,d3953_634,51.08147035934265,-114.22912768014156,0.1975537949139614,False,2025-02-10,2025-02-20,bank_app_v1
8472,3404,,d29d44d302b6ae95,2025-01-04 10:22:49,PersonalLoan,13951.18,48,0.1202,1945,F,M1K,YT,60.764441126141,-135.20220299873736,Self-employed,Technology,78,biweekly,0,10,61287.28,43551.61,9822.51,9820.94,1368.78,1019.73,0,0,2,desktop,Other,iOS,d3404_639,60.764441126141,-135.20220299873736,0.1999357403035254,False,2024-12-24,2025-01-06,bank_app_v1
8473,1231,,49d0fd614c5b490b,2025-05-26 09:40:10,CreditCard,10452.22,24,0.1436,1955,M,L0K,YT,60.67978917551813,-135.08017029494945,Full-time,Energy,94,biweekly,1,55,40891.98,30725.13,4849.13,4897.54,12426.72,393.06,0,0,0,desktop,Edge,Android,d1231_298,60.67978917551813,-135.08017029494945,0.042067354524456535,False,2025-05-13,2025-05-28,bank_app_v1
8474,7107,1a42b0bdec127d12,91133e6535a08482,2025-02-18 14:45:33,LineOfCredit,100000.0,36,0.077,1960,M,G6A,NU,63.68891624139323,-68.71097338611935,Part-time,Education,39,biweekly,0,164,56500.23,54202.02,2110.78,2583.25,9300.83,516.13,0,0,1,mobile,Chrome,macOS,d7107_888,63.68891624139323,-68.71097338611935,0.1609358985871131,False,2025-02-13,2025-02-18,bank_app_v1
8475,4934,7d2987cff09a17d5,ceac3c4b5090fa27,2025-07-25 11:36:56,PersonalLoan,75178.09,12,0.1249,1950,F,J7R,NU,63.721970052870034,-68.55436486429427,Self-employed,Transportation,68,biweekly,1,123,81415.45,75390.22,1414.91,7870.09,1432.09,428.7,0,0,0,mobile,Edge,iOS,d4934_823,63.721970052870034,-68.55436486429427,0.2864082836939141,False,2025-07-18,2025-07-31,bank_app_v1
8476,7859,c66240a81452ca0a,4062aeaafb79e8b0,2025-06-28 17:11:55,LineOfCredit,37325.29,72,0.0368,1946,F,P9X,SK,,,Retired,Retail,91,biweekly,0,109,99407.47,102658.29,1719.99,11527.66,13995.19,312.24,0,1,0,mobile,Chrome,Windows,d7859_714,,,0.3415400227014079,False,2025-06-17,2025-07-02,bank_app_v1
8477,4322,035c93036f7c578b,66a91ca271fdb2ef,2025-03-06 11:41:12,AutoLoan,28784.53,72,0.16,1971,M,J6E,MB,,,Contract,Transportation,5,monthly,0,62,70690.55,60265.56,9583.92,21354.17,2658.29,115.67,0,0,1,desktop,Edge,iOS,d4322_247,,,0.5632223189357698,False,2025-02-20,2025-03-08,bank_app_v1
8478,3882,2e8084b15dd7d59b,814e35919c0d1fa9,2025-02-13 18:11:08,LineOfCredit,3295.53,60,0.1164,2001,F,L4Y,NU,63.838623014223025,-68.52180305475764,Unemployed,Education,49,biweekly,3,59,90174.09,70047.38,1222.33,24059.22,4489.47,86.12,0,0,0,mobile,Edge,Android,d3882_220,63.838623014223025,-68.52180305475764,0.32501113337825244,False,2025-02-05,2025-02-14,bank_app_v1
8479,6006,4b0758c3560c8d9a,509264489bf77a18,2025-03-28 16:39:17,CreditCard,8613.21,60,0.1931,1957,F,V7R,NT,62.48644151922766,-114.43960488740959,Student,Technology,0,biweekly,1,9,114119.08,96158.82,34560.01,26864.33,2330.93,337.26,0,1,1,mobile,Firefox,Linux,d6006_120,62.48644151922766,-114.43960488740959,0.40494701453996035,False,2025-03-19,2025-03-28,bank_app_v1
8480,5071,686c7d5a04ddc4dc,3e7c041485c69c57,2025-07-31 14:13:21,LineOfCredit,62041.73,36,0.0927,1959,M,L1C,NT,62.612189497741724,-114.33377844767996,Full-time,Healthcare,46,biweekly,2,62,82371.66,51866.11,5538.25,7370.84,3921.68,386.28,0,1,2,mobile,Chrome,iOS,d5071_705,62.612189497741724,-114.33377844767996,0.4790994952731831,False,2025-07-26,2025-08-04,bank_app_v1
8481,4874,,4b3dac7c4ddfe40f,2025-04-16 17:25:39,CreditCard,6068.03,36,0.1649,1993,F,M6Y,ON,43.106001950047485,-81.29360908437113,Full-time,Government,24,biweekly,1,67,79848.17,56619.09,2923.27,6881.05,4787.39,107.64,1,2,1,mobile,Chrome,iOS,d4874_187,43.106001950047485,-81.29360908437113,0.2014185108486398,False,2025-04-13,2025-04-16,bank_app_v1
8482,3171,75998c8672f7a2a2,09a4d93a0eb111df,2025-06-21 14:27:18,PersonalLoan,21108.78,36,0.1012,1945,M,E6X,NU,63.58135380927248,-68.62537720204635,Full-time,Healthcare,84,monthly,1,117,67734.59,55517.03,1036.67,33143.99,3106.0,241.42,0,1,2,desktop,Safari,iOS,d3171_499,63.58135380927248,-68.62537720204635,0.09709199122357054,False,2025-06-13,2025-06-27,bank_app_v1
8483,5655,5f52a463b8bb3d19,3cb670c862eab691,2025-07-15 11:34:31,CreditCard,1470.4,24,0.2067,1982,X,M9Y,NU,63.52742063518364,-68.55942867189617,Part-time,Hospitality,14,biweekly,0,0,93964.73,82541.21,5769.04,11663.73,2473.47,522.08,0,0,1,mobile,Edge,Windows,d5655_187,36.1666999407417,-108.37918655639191,0.09758766213307946,False,2025-07-06,2025-07-17,bank_app_v1
8484,7887,29e1925763235f3f,2be5acf6ed906c74,2025-06-21 09:24:34,AutoLoan,9791.22,72,0.1088,1969,M,J2M,AB,,,Self-employed,Energy,66,biweekly,1,33,38518.97,30859.66,1695.78,6767.82,1786.75,450.34,0,0,1,mobile,Firefox,Windows,d7887_956,,,0.25286075258518237,True,2025-06-14,2025-06-27,bank_app_v1
8485,395,58f25e34f9971e16,6ba9038a33e47dea,2025-04-14 14:20:21,AutoLoan,3834.61,24,0.1539,1955,M,J6P,PE,46.315721514801325,-63.151101257544646,Full-time,Construction,24,biweekly,1,22,38386.43,36590.52,12450.62,20935.62,11751.35,196.57,1,0,0,desktop,Chrome,iOS,d395_428,46.315721514801325,-63.151101257544646,0.09726245183736532,False,2025-04-04,2025-04-20,bank_app_v1
8486,100,20ccb61b7ba4bcb4,544e27117c8189b4,2025-04-15 15:58:44,PersonalLoan,38340.74,24,0.0132,1986,M,B6C,NB,45.98459151711103,-64.77682910892995,Full-time,Finance,20,monthly,1,119,207558.76,206593.48,1412.89,19203.97,2200.28,423.56,0,1,0,mobile,Other,Linux,d100_713,45.98459151711103,-64.77682910892995,0.30250367010626295,False,2025-04-04,2025-04-17,bank_app_v1
8487,2699,,9ab0cfc1e13c8f8f,2025-02-11 19:49:28,AutoLoan,5221.3,12,0.0869,1997,F,E4R,SK,,,Full-time,Retail,86,biweekly,2,52,137410.21,150615.03,12832.67,2031.95,2687.86,214.03,0,0,1,mobile,Other,iOS,d2699_595,,,0.2297363379845771,True,2025-02-07,2025-02-16,bank_app_v1
8488,5045,,8745b9735b3fa57a,2025-06-06 18:43:28,AutoLoan,6679.5,24,0.1561,1983,M,N0V,AB,,,Student,Retail,52,monthly,0,47,31335.3,34810.76,4233.13,8911.65,2474.96,1427.53,1,0,1,mobile,Firefox,Windows,d5045_359,,,0.4082528930132785,False,2025-06-01,2025-06-10,bank_app_v1
8489,7012,027487a3936f4da0,470d04fc41946e16,2025-02-12 17:25:33,LineOfCredit,32444.41,12,0.142,1958,M,B6J,BC,48.47800814013253,-123.51487436259059,Part-time,Retail,27,weekly,2,55,106402.12,104959.47,35403.4,3918.67,6733.05,1288.42,0,0,3,desktop,Firefox,macOS,d7012_604,48.47800814013253,-123.51487436259059,0.0012062097462973154,False,2025-01-31,2025-02-12,bank_app_v1
8490,1618,ffed5bbe9e7eb289,e207ff5ee019144d,2025-05-06 18:55:24,AutoLoan,70368.51,36,0.1106,1993,M,C9N,SK,,,Contract,Energy,28,biweekly,0,13,57302.87,57547.42,1006.9,15162.92,5076.62,664.4,1,0,1,mobile,Chrome,Android,d1618_547,,,0.49791489634181485,False,2025-04-28,2025-05-11,bank_app_v1
8491,5156,66e9ddd0c609f202,b8392ef14fd6d7d4,2025-01-17 18:58:09,PersonalLoan,3427.67,36,0.0485,1961,M,S4S,ON,43.34202115755737,-79.73573994957844,Self-employed,Energy,120,biweekly,0,59,51073.41,41133.11,5368.08,10090.76,3089.76,401.4,1,0,0,mobile,Chrome,Windows,d5156_853,43.34202115755737,-79.73573994957844,0.051379230248800645,False,2025-01-10,2025-01-18,bank_app_v1
8492,4678,ee43062aa0b01fdf,57f550a1c58638d8,2025-03-03 15:36:05,AutoLoan,31510.96,72,0.1107,2004,F,E0K,BC,49.184898491787166,-123.03323883872662,Full-time,Government,117,monthly,1,33,26966.93,20421.63,1048.44,3066.11,6081.55,83.79,1,1,2,mobile,Firefox,Android,d4678_761,56.31819057522392,-77.10114162871021,0.3554852773971704,False,2025-02-27,2025-03-04,bank_app_v1
8493,833,,2dead3c5e1a5e085,2025-02-10 11:37:12,CreditCard,28131.59,36,0.2031,1991,M,Y4G,PE,46.38579725185729,-63.16940481927183,Full-time,Retail,23,monthly,1,89,107233.15,93144.72,1299.92,8530.33,4582.95,207.31,0,0,0,mobile,Chrome,Windows,d833_673,46.38579725185729,-63.16940481927183,0.1343938089715046,False,2025-02-01,2025-02-12,bank_app_v1
8494,1876,5244fda809ba2bad,5df2c209aeae833d,2025-03-03 18:11:06,CreditCard,1924.12,36,0.2241,1991,M,E5M,MB,49.613965702020955,-97.18306652260816,Retired,Hospitality,15,biweekly,1,29,105506.25,122032.62,1711.16,19485.36,4103.15,2674.93,0,1,0,desktop,Other,macOS,d1876_922,49.613965702020955,-97.18306652260816,0.6624386313621029,False,2025-02-25,2025-03-07,bank_app_v1
8495,5766,f7cbb97564e1a880,6cecf90d489a8349,2025-03-04 09:10:57,PersonalLoan,15969.44,24,0.0939,1973,F,Y2M,AB,,,Full-time,Government,71,biweekly,2,27,27134.64,18336.54,7835.83,17307.65,8049.64,246.18,0,0,5,desktop,Firefox,Linux,d5766_336,,,0.38544250303765243,True,2025-02-23,2025-03-05,bank_app_v1
8496,1928,,78e27da404828a9d,2025-06-02 11:47:05,PersonalLoan,8102.88,12,0.1068,1992,M,E1H,NL,47.597164259118095,-52.61071959455145,Full-time,Retail,26,biweekly,0,79,321474.81,277437.71,867.8,20716.74,1763.92,782.78,0,0,4,mobile,Chrome,Windows,d1928_560,47.597164259118095,-52.61071959455145,0.032638490417010724,False,2025-05-29,2025-06-02,bank_app_v1
8497,6308,ad6d2c679d6466cd,29f1a17581c2c9c2,2025-03-13 16:39:27,AutoLoan,10338.28,12,0.1352,1983,F,N3A,QC,46.877038331275685,-71.30760601834889,Part-time,Education,16,monthly,1,50,68572.99,60290.95,2095.32,4602.75,1704.95,88.76,0,0,1,mobile,Edge,macOS,d6308_898,46.877038331275685,-71.30760601834889,0.22271836758620386,False,2025-03-04,2025-03-16,bank_app_v1
8498,4447,7484f69170fef552,a9dc961fc5384b2b,2025-07-27 11:42:11,PersonalLoan,33736.07,24,0.1395,1951,M,V2M,QC,46.825252276880526,-71.21518514437655,Full-time,Construction,38,monthly,0,108,79885.92,69843.73,5149.09,22219.02,4916.12,463.98,1,1,0,mobile,Chrome,iOS,d4447_738,46.825252276880526,-71.21518514437655,0.2575895780100274,False,2025-07-16,2025-07-30,bank_app_v1
8499,3618,c7c4aecf2d8c9247,e3553b979d4dc086,2025-03-11 16:29:10,AutoLoan,13525.61,12,0.0923,1980,F,H9A,AB,,,Full-time,Finance,84,monthly,2,103,40193.98,29426.17,14478.61,7766.51,3061.81,208.15,0,0,2,mobile,Edge,macOS,d3618_191,,,0.32384109218642076,False,2025-02-27,2025-03-15,bank_app_v1
8500,7249,d3d7cc6f9b4b8b26,3c1fa045f371bb50,2025-04-15 14:17:54,LineOfCredit,6452.94,48,0.1412,1973,F,X5P,NL,47.7020780602137,-52.87573433326932,Self-employed,Hospitality,54,biweekly,0,94,109437.55,72974.21,11920.41,19032.21,8570.08,290.05,0,2,2,desktop,Edge,iOS,d7249_581,47.7020780602137,-52.87573433326932,0.16535124894086434,False,2025-04-05,2025-04-21,bank_app_v1
8501,1376,,0a83205bda24c38e,2025-02-27 09:58:19,PersonalLoan,40403.71,72,0.1497,1997,F,K0R,MB,49.73434365967736,-96.90426061061085,Full-time,Transportation,21,monthly,0,92,60820.91,64123.32,3168.64,17761.59,7962.58,111.2,0,0,2,mobile,Firefox,Android,d1376_171,49.73434365967736,-96.90426061061085,0.6938515616101935,False,2025-02-26,2025-03-04,bank_app_v1
8502,5122,,ad07a7b7d721b450,2025-01-10 10:21:47,AutoLoan,39322.19,60,0.0646,1967,M,X4N,SK,50.515795558727966,-104.71541335787495,Self-employed,Education,1,monthly,1,0,95059.59,107518.86,2578.54,3240.93,4240.89,364.39,0,0,4,desktop,Other,iOS,d5122_627,50.515795558727966,-104.71541335787495,0.5606945057685531,False,2025-01-01,2025-01-14,bank_app_v1
8503,140,c085c9484a956476,93d4bf743184e06a,2025-04-23 09:41:02,CreditCard,5069.11,48,0.1416,2004,M,A1L,ON,43.85595311593123,-80.32957855353916,Unemployed,Government,19,biweekly,1,74,43159.65,51100.6,4897.11,6537.57,2335.53,137.02,0,0,0,desktop,Other,Android,d140_695,43.85595311593123,-80.32957855353916,0.47978519164045386,False,2025-04-20,2025-04-24,bank_app_v1
8504,6020,140b17173759c258,0c6f93cd0008ed93,2025-01-21 12:10:30,PersonalLoan,26127.41,24,0.01,1967,M,X1A,AB,,,Full-time,Government,38,monthly,2,34,160794.01,138491.92,1904.54,2666.36,1437.61,221.74,0,1,3,desktop,Edge,Linux,d6020_919,,,0.13717231354523132,False,2025-01-12,2025-01-26,bank_app_v1
8505,1885,,e6558cb71071ab94,2025-07-23 15:11:25,PersonalLoan,34278.77,12,0.1598,1989,F,H8K,NB,46.01142619468957,-64.92719902346701,Part-time,Hospitality,0,monthly,0,0,79027.16,71226.73,3451.81,21378.94,2753.31,131.83,0,0,0,mobile,Chrome,Windows,d1885_567,46.01142619468957,-64.92719902346701,0.6115588772118884,False,2025-07-11,2025-07-27,bank_app_v1
8506,3688,8b39c7dde4e7faf2,0d302deef1dfd5ae,2025-05-27 14:55:02,LineOfCredit,22254.35,60,0.1332,1954,M,A7T,NL,47.569294445846936,-52.975701222037365,Student,Hospitality,41,weekly,2,62,100828.03,90782.98,9524.56,3356.11,5270.7,170.7,0,0,1,desktop,Other,macOS,d3688_451,47.569294445846936,-52.975701222037365,0.22664631640605395,True,2025-05-23,2025-05-27,bank_app_v1
8507,795,fe37d14790f10835,73c6a3915a9a452c,2025-06-28 14:19:04,LineOfCredit,15491.72,24,0.0936,2001,F,K5C,NT,62.33090284006816,-114.21267606260164,Student,Retail,70,monthly,2,69,146175.1,175410.12,2842.09,10536.07,1729.59,150.72,0,0,0,mobile,Firefox,Windows,d795_150,31.989449882115775,-104.48270241454486,0.001209961092152767,False,2025-06-15,2025-06-30,bank_app_v1
8508,4075,b969269f50dde5b7,e46ebee0d7961e4c,2025-05-30 15:39:07,PersonalLoan,10065.28,12,0.2018,1998,F,K3A,NS,44.60480268562387,-63.49167372265135,Full-time,Healthcare,45,monthly,1,18,129039.5,103279.21,4763.11,22904.94,1936.5,504.49,0,0,1,mobile,Safari,Windows,d4075_560,44.60480268562387,-63.49167372265135,0.0685994370846763,False,2025-05-21,2025-06-01,bank_app_v1
8509,865,427c73db9afe5ea0,b4c83e11522beee0,2025-03-18 15:46:48,PersonalLoan,38237.02,24,0.1552,1957,F,C5C,PE,46.266202962784575,-63.0581053639658,Student,Technology,65,biweekly,0,56,46178.12,33575.65,6693.77,8727.04,2083.05,389.52,1,0,2,mobile,Other,Linux,d865_247,46.266202962784575,-63.0581053639658,0.2919475882024898,False,2025-03-10,2025-03-19,bank_app_v1
8510,5037,90873b0038859a5c,2f7a096a94850dc9,2025-04-20 10:48:45,PersonalLoan,7423.42,12,0.0465,1955,F,C1B,NL,47.61490364868759,-52.62710103058211,Full-time,Government,0,biweekly,0,108,119084.66,133201.73,2426.14,11133.05,5697.41,125.92,0,0,1,desktop,Chrome,Windows,d5037_868,47.61490364868759,-52.62710103058211,0.22972665173214207,False,2025-04-19,2025-04-22,bank_app_v1
